10:11:52 [INFO] Loading Qwen/Qwen2.5-VL-32B-Instruct (4-bit NF4, first run downloads weights)…
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Fetching 18 files:   0%|          | 0/18 [00:00<?, ?it/s]Fetching 18 files: 100%|██████████| 18/18 [00:00<00:00, 27235.74it/s]
Loading weights:   0%|          | 0/1161 [00:00<?, ?it/s]Loading weights:   0%|          | 1/1161 [00:00<03:13,  6.00it/s]Loading weights:   0%|          | 2/1161 [00:00<03:30,  5.50it/s]Loading weights:   1%|          | 6/1161 [00:00<01:11, 16.09it/s]Loading weights:   2%|▏         | 28/1161 [00:00<00:16, 67.23it/s]Loading weights:   3%|▎         | 40/1161 [00:00<00:15, 72.76it/s]Loading weights:   4%|▍         | 52/1161 [00:00<00:13, 82.37it/s]Loading weights:   6%|▌         | 64/1161 [00:01<00:12, 85.49it/s]Loading weights:   6%|▋         | 73/1161 [00:01<00:12, 83.71it/s]Loading weights:   7%|▋         | 82/1161 [00:01<00:12, 84.79it/s]Loading weights:   9%|▊         | 100/1161 [00:01<00:10, 104.82it/s]Loading weights:  10%|▉         | 113/1161 [00:01<00:09, 106.70it/s]Loading weights:  11%|█         | 124/1161 [00:01<00:09, 107.01it/s]Loading weights:  12%|█▏        | 135/1161 [00:01<00:15, 68.03it/s] Loading weights:  13%|█▎        | 148/1161 [00:01<00:12, 78.78it/s]Loading weights:  14%|█▍        | 161/1161 [00:02<00:11, 86.18it/s]Loading weights:  15%|█▍        | 172/1161 [00:02<00:10, 90.69it/s]Loading weights:  16%|█▌        | 184/1161 [00:02<00:10, 88.96it/s]Loading weights:  17%|█▋        | 194/1161 [00:02<00:10, 88.16it/s]Loading weights:  18%|█▊        | 204/1161 [00:02<00:12, 78.26it/s]Loading weights:  18%|█▊        | 213/1161 [00:02<00:12, 74.21it/s]Loading weights:  19%|█▉        | 221/1161 [00:02<00:12, 72.31it/s]Loading weights:  20%|██        | 233/1161 [00:03<00:11, 80.14it/s]Loading weights:  21%|██        | 244/1161 [00:03<00:10, 87.40it/s]Loading weights:  22%|██▏       | 254/1161 [00:03<00:16, 54.26it/s]Loading weights:  23%|██▎       | 262/1161 [00:03<00:16, 55.26it/s]Loading weights:  23%|██▎       | 269/1161 [00:03<00:16, 55.75it/s]Loading weights:  24%|██▍       | 280/1161 [00:03<00:13, 64.10it/s]Loading weights:  25%|██▍       | 288/1161 [00:03<00:13, 66.34it/s]Loading weights:  25%|██▌       | 296/1161 [00:04<00:13, 65.19it/s]Loading weights:  26%|██▋       | 305/1161 [00:04<00:12, 69.09it/s]Loading weights:  27%|██▋       | 316/1161 [00:04<00:11, 76.00it/s]Loading weights:  28%|██▊       | 324/1161 [00:04<00:10, 76.29it/s]Loading weights:  29%|██▊       | 332/1161 [00:04<00:11, 74.45it/s]Loading weights:  30%|██▉       | 346/1161 [00:04<00:08, 91.33it/s]Loading weights:  31%|███       | 356/1161 [00:04<00:08, 93.61it/s]Loading weights:  32%|███▏      | 366/1161 [00:04<00:08, 93.87it/s]Loading weights:  33%|███▎      | 378/1161 [00:04<00:08, 96.79it/s]Loading weights:  34%|███▎      | 390/1161 [00:05<00:07, 97.79it/s]Loading weights:  35%|███▍      | 402/1161 [00:05<00:07, 101.66it/s]Loading weights:  36%|███▌      | 413/1161 [00:05<00:07, 99.38it/s] Loading weights:  37%|███▋      | 424/1161 [00:05<00:07, 97.66it/s]Loading weights:  37%|███▋      | 434/1161 [00:05<00:07, 96.06it/s]Loading weights:  38%|███▊      | 444/1161 [00:05<00:07, 90.25it/s]Loading weights:  39%|███▉      | 454/1161 [00:05<00:08, 84.42it/s]Loading weights:  40%|███▉      | 463/1161 [00:05<00:08, 81.38it/s]Loading weights:  41%|████      | 473/1161 [00:06<00:08, 85.61it/s]Loading weights:  42%|████▏     | 485/1161 [00:06<00:07, 92.47it/s]Loading weights:  43%|████▎     | 497/1161 [00:06<00:06, 99.13it/s]Loading weights:  44%|████▍     | 509/1161 [00:06<00:06, 95.90it/s]Loading weights:  45%|████▍     | 521/1161 [00:06<00:06, 98.07it/s]Loading weights:  46%|████▌     | 533/1161 [00:06<00:06, 98.01it/s]Loading weights:  47%|████▋     | 545/1161 [00:06<00:06, 101.56it/s]Loading weights:  48%|████▊     | 556/1161 [00:07<00:14, 43.16it/s] Loading weights:  49%|████▊     | 564/1161 [00:07<00:12, 47.05it/s]Loading weights:  49%|████▉     | 572/1161 [00:07<00:12, 48.34it/s]Loading weights:  50%|█████     | 582/1161 [00:07<00:10, 53.58it/s]Loading weights:  51%|█████     | 593/1161 [00:07<00:09, 59.44it/s]Loading weights:  52%|█████▏    | 604/1161 [00:08<00:08, 63.45it/s]Loading weights:  53%|█████▎    | 612/1161 [00:08<00:08, 62.94it/s]Loading weights:  53%|█████▎    | 619/1161 [00:08<00:10, 50.72it/s]Loading weights:  54%|█████▍    | 629/1161 [00:08<00:09, 54.78it/s]Loading weights:  55%|█████▌    | 640/1161 [00:08<00:08, 59.50it/s]Loading weights:  56%|█████▌    | 647/1161 [00:08<00:09, 52.96it/s]Loading weights:  56%|█████▌    | 653/1161 [00:09<00:12, 41.70it/s]Loading weights:  57%|█████▋    | 662/1161 [00:09<00:09, 50.27it/s]Loading weights:  58%|█████▊    | 668/1161 [00:09<00:10, 46.53it/s]Loading weights:  58%|█████▊    | 677/1161 [00:09<00:09, 52.52it/s]Loading weights:  59%|█████▉    | 688/1161 [00:09<00:07, 60.65it/s]Loading weights:  60%|██████    | 700/1161 [00:09<00:06, 70.52it/s]Loading weights:  61%|██████▏   | 712/1161 [00:09<00:05, 81.24it/s]Loading weights:  62%|██████▏   | 725/1161 [00:09<00:04, 92.12it/s]Loading weights:  64%|██████▎   | 738/1161 [00:10<00:04, 101.29it/s]Loading weights:  65%|██████▍   | 754/1161 [00:10<00:03, 116.55it/s]Loading weights:  66%|██████▋   | 771/1161 [00:10<00:03, 128.70it/s]Loading weights:  79%|███████▊  | 913/1161 [00:10<00:00, 489.06it/s]Loading weights:  92%|█████████▏| 1067/1161 [00:10<00:00, 787.99it/s]Loading weights: 100%|█████████▉| 1160/1161 [00:10<00:00, 823.90it/s]Loading weights: 100%|██████████| 1161/1161 [00:10<00:00, 109.55it/s]
10:12:10 [INFO] Model ready
10:12:10 [INFO]   Phase 1: end-of-document detection (37 pages)…
10:18:49 [INFO]   Checking page 30 (context: [29, 30, 31])
10:18:55 [INFO]   Reason: The labeled approval grid with 'Изготвил', 'Съгласувал', 'Одобрил' contains handwritten signatures and is located at the bottom of the page.
10:18:55 [INFO]   p30: end=True, signal=signature_block, signal_on_page=31, conf=80%
10:18:55 [INFO]   Signal 'signature_block' is on p31, not p30 — adjusting boundary: doc ends at p31, next doc starts at p32
10:18:58 [INFO]   [ONE-PAGE-CHECK] p31 self_contained=True (conf=95%): The page has a clear heading 'СЪДЕЛИТЕЛИ' at the top and a notary seal and signature at the bottom, indicating it is a self-contained document.
10:18:58 [INFO]   [ONE-PAGE-CHECK] p31 is self-contained — boundary corrected to p30
10:19:03 [INFO]   Next-page-start reason: The next page contains a new heading 'СЪДЕЛИТЕЛИ' and a list format indicating a new section or document.
10:19:03 [INFO]   Signature on p30 confirmed as end — next page starts new doc (conf=88%) [next_page_heading='СЪДЕЛИТЕЛИ']
10:19:03 [INFO]   End at page 30 → doc starts at page 31 (conf=88%, signal=signature_block)
10:19:12 [INFO]   Checking page 31 (context: [30, 31, 32])
10:19:18 [INFO]   Reason: The page contains a labeled approval grid with 'Нотариус' as a printed label, and it includes a handwritten signature and a round organizational stamp.
10:19:18 [INFO]   p31: end=True, signal=signature_block, signal_on_page=31, conf=90%
10:19:22 [INFO]   Next-page-start reason: The next page has a new heading 'О Б ЯСНИТЕЛНА ЗАПИСКА' indicating a new document.
10:19:22 [INFO]   Signature on p31 confirmed as end — next page starts new doc (conf=92%) [next_page_heading='О Б ЯСНИТЕЛНА ЗАПИСКА']
10:19:22 [INFO]   End at page 31 → doc starts at page 32 (conf=92%, signal=signature_block)
10:19:27 [INFO]   Checking page 32 (context: [31, 32, 33])
10:19:33 [INFO]   Reason: The labeled approval grid with 'Изготвил' and other labels contains handwritten signatures and dates.
10:19:33 [INFO]   p32: end=True, signal=signature_block, signal_on_page=32, conf=90%
10:19:37 [INFO]   Next-page-start reason: The content continues the same technical project description without a new heading or change in subject/issuer.
10:19:37 [INFO]   Signature on p32 but next page does not start a new doc — suppressed
10:19:42 [INFO]   Checking page 33 (context: [32, 33, 34])
10:19:48 [INFO]   Reason: The page contains a labeled approval grid with 'Изготвил' and a handwritten signature next to it.
10:19:48 [INFO]   p33: end=True, signal=signature_block, signal_on_page=33, conf=90%
10:19:52 [INFO]   Next-page-start reason: The next page has a new heading 'КОЛИЧЕСТВЕНА СМЕТКА' indicating a new document.
10:19:52 [INFO]   Signature on p33 confirmed as end — next page starts new doc (conf=92%) [next_page_heading='КОЛИЧЕСТВЕНА СМЕТКА']
10:19:52 [INFO]   End at page 33 → doc starts at page 34 (conf=92%, signal=signature_block)
10:20:01 [INFO]   Checking page 34 (context: [33, 34, 35])
10:20:07 [INFO]   Reason: The table on page 34 ends without a continuation arrow, indicating the conclusion of the current document.
10:20:07 [INFO]   p34: end=True, signal=table_end, signal_on_page=34, conf=90%
10:20:10 [INFO]   Low-conf boundary at p34 (60%) rejected by confirmation pass
10:20:14 [INFO]   Checking page 35 (context: [34, 35, 36])
10:20:19 [INFO]   Reason: No clear end or start signals are present on page 35; the table continues without totals or new identifiers.
10:20:19 [INFO]   p35: end=False, signal=none, signal_on_page=35, conf=100%
10:20:24 [INFO]   Checking page 36 (context: [35, 36, 37])
10:20:30 [INFO]   Reason: The table on page 36 ends with a totals/summary row labeled 'ОБЩО:', indicating the conclusion of the table data.
10:20:30 [INFO]   p36: end=True, signal=table_end, signal_on_page=36, conf=90%
10:20:33 [INFO]   Low-conf boundary at p36 (60%) rejected by confirmation pass
10:20:33 [INFO]   Phase 1 done — document start pages: [1, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 15, 22, 23, 24, 25, 26, 31, 32, 34]
10:20:33 [INFO]   Skipping Phase 2 classification (classify=False)
10:20:33 [INFO]   Boundaries: [(1, 0, ''), (3, 0, ''), (4, 0, ''), (5, 0, ''), (6, 0, ''), (7, 0, ''), (8, 0, ''), (9, 0, ''), (10, 0, ''), (12, 0, ''), (13, 0, ''), (15, 0, ''), (22, 0, ''), (23, 0, ''), (24, 0, ''), (25, 0, ''), (26, 0, ''), (31, 0, ''), (32, 0, ''), (34, 0, '')]

Image_00112022025163444215.pdf
  pred=[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 15, 22, 23, 24, 25, 26, 31, 32, 34]
  true=[3, 4, 5, 7, 8, 9, 10, 12, 15, 22, 23, 24, 25, 26, 32, 34]
10:20:33 [INFO]   Phase 1: end-of-document detection (15 pages)…
10:20:38 [INFO]   Checking page 1 (context: [1, 2])
10:20:43 [INFO]   Reason: The labeled fields 'Проектант' and 'Подпис' have actual handwritten signatures next to them.
10:20:43 [INFO]   p1: end=True, signal=project_signoff, signal_on_page=1, conf=90%
10:20:49 [INFO]   Next-page-start reason: The next page has a new heading 'УДОСТОВЕРЕНИЕ ЗА ПЪЛНА ПРОЕКТАНТСКА ПРАВОСПОСОБНОСТ' indicating a new document.
10:20:49 [INFO]   Signature on p1 confirmed as end — next page starts new doc (conf=92%) [next_page_heading='УДОСТОВЕРЕНИЕ ЗА ПЪЛНА ПРОЕКТАНТСКА ПРАВОСПОСОБНОСТ']
10:20:49 [INFO]   End at page 1 → doc starts at page 2 (conf=92%, signal=project_signoff)
10:20:55 [INFO]   Checking page 2 (context: [1, 2, 3])
10:21:01 [INFO]   Reason: The next page begins with a document title 'УДОСТОВЕРЕНИЕ' and includes a document-level identifier 'Регистрационен номер № 02944', indicating the start of a new document.
10:21:01 [INFO]   p2: end=True, signal=titled_id_header, signal_on_page=2, conf=90%
10:21:04 [INFO]   [TITLE-GATE] p2: title='УДОСТОВЕРЕНИЕ' identifier='Регистрационен номер № 02944' -> grounded=2/2
10:21:04 [INFO]   End at page 1 → doc starts at page 2 (conf=90%, signal=titled_id_header)
10:21:09 [INFO]   Checking page 3 (context: [2, 3, 4])
10:21:15 [INFO]   Reason: The next page begins with a document title and a reference number (изх. № 6480458 -1 /24.02.2017г.), indicating the start of a new document.
10:21:15 [INFO]   p3: end=True, signal=titled_id_header, signal_on_page=4, conf=90%
10:21:15 [INFO]   Signal 'titled_id_header' is on p4, not p3 — adjusting boundary: doc ends at p3, next doc starts at p4
10:21:18 [INFO]   [TITLE-GATE] p4: title='none' identifier='изх. № 6480458 -1 /24.02.2017г.' -> grounded=1/2
10:21:18 [INFO]   [TITLE-GATE] p4 one-of-two (title XOR identifier) — accepted, conf capped to 0.60
10:21:18 [INFO]   End at page 3 → doc starts at page 4 (conf=60%, signal=titled_id_header)
10:21:22 [INFO]   [START-DETECT] p3 starts a new doc (conf=95%): Page 3 shows a different company/institution letterhead and logo ('Armeec' vs 'КИИП'), indicating a new document.
10:21:27 [INFO]   Checking page 4 (context: [3, 4, 5])
10:21:33 [INFO]   Reason: The next page begins with a document title 'Предварителен договор' and includes a document-level identifier '№ 4279762'.
10:21:33 [INFO]   p4: end=True, signal=titled_id_header, signal_on_page=5, conf=90%
10:21:33 [INFO]   Signal 'titled_id_header' is on p5, not p4 — adjusting boundary: doc ends at p4, next doc starts at p5
10:21:35 [INFO]   [TITLE-GATE] p5: title='Предварителен договор' identifier='№ 4279762' -> grounded=2/2
10:21:35 [INFO]   End at page 4 → doc starts at page 5 (conf=90%, signal=titled_id_header)
10:21:39 [INFO]   Checking page 5 (context: [4, 5, 6])
10:21:45 [INFO]   Reason: No clear end or start signals detected on page 5; content appears continuous.
10:21:45 [INFO]   p5: end=False, signal=none, signal_on_page=5, conf=90%
10:21:49 [INFO]   Checking page 6 (context: [5, 6, 7])
10:21:55 [INFO]   Reason: No clear end or start signals are present on page 6 or page 7.
10:21:55 [INFO]   p6: end=False, signal=none, signal_on_page=7, conf=90%
10:21:59 [INFO]   Checking page 7 (context: [6, 7, 8])
10:22:05 [INFO]   Reason: The labeled approval grid with signatures for 'За ЕВН ЕР' and 'За Клиента' is present.
10:22:05 [INFO]   p7: end=True, signal=signature_block, signal_on_page=7, conf=90%
10:22:09 [INFO]   Next-page-start reason: The next page continues the same document without a new heading or significant change in content.
10:22:09 [INFO]   Signature on p7 but next page does not start a new doc — suppressed
10:22:14 [INFO]   Checking page 8 (context: [7, 8, 9])
10:22:20 [INFO]   Reason: The page contains a labeled approval grid with 'За Клиента' and 'За ЕВН ЕР' sections, including handwritten signatures.
10:22:20 [INFO]   p8: end=True, signal=signature_block, signal_on_page=8, conf=90%
10:22:28 [INFO]   Next-page-start reason: The next page has a new heading 'Търговски условия на предварителните договори за присъединяване на обект на Клиент към електроразпределителната мрежа на "ЕВН България Електроразпределение" ЕАД'
10:22:28 [INFO]   Signature on p8 confirmed as end — next page starts new doc (conf=92%) [next_page_heading='Търговски условия на предварителните договори за присъединяване на обект на Клиент към електроразпределителната мрежа на "ЕВН България Електроразпределение" ЕАД']
10:22:28 [INFO]   End at page 8 → doc starts at page 9 (conf=92%, signal=signature_block)
10:22:36 [INFO]   Checking page 9 (context: [8, 9, 10])
10:22:42 [INFO]   Reason: No clear end or start signals are present on page 9 or the following page.
10:22:42 [INFO]   p9: end=False, signal=none, signal_on_page=9, conf=100%
10:22:46 [INFO]   Checking page 10 (context: [9, 10, 11])
10:22:52 [INFO]   Reason: No clear end or start signals are present on page 10; the content continues seamlessly without any indication of a document boundary.
10:22:52 [INFO]   p10: end=False, signal=none, signal_on_page=10, conf=100%
10:22:57 [INFO]   Checking page 11 (context: [10, 11, 12])
10:23:04 [INFO]   Reason: The labeled approval grid with 'Изготвил', 'Съгласувал', 'Одобрил' includes handwritten signatures and dates, indicating the completion of the document.
10:23:04 [INFO]   p11: end=True, signal=signature_block, signal_on_page=12, conf=90%
10:23:04 [INFO]   Signal 'signature_block' is on p12, not p11 — adjusting boundary: doc ends at p12, next doc starts at p13
10:23:07 [INFO]   [ONE-PAGE-CHECK] p12 self_contained=False (conf=95%): The page begins with content and lacks a distinct document title or letterhead at the very top.
10:23:07 [INFO]   End at page 12 → doc starts at page 13 (conf=90%, signal=signature_block)
10:23:15 [INFO]   Checking page 12 (context: [11, 12, 13])
10:23:21 [INFO]   Reason: No clear end or start signals are present on page 12 or the beginning of page 13.
10:23:21 [INFO]   p12: end=False, signal=none, signal_on_page=12, conf=90%
10:23:26 [INFO]   Checking page 13 (context: [12, 13, 14])
10:23:32 [INFO]   Reason: No clear end or start signals are present on page 13; the content continues seamlessly without any definitive indicators of a document boundary.
10:23:32 [INFO]   p13: end=False, signal=none, signal_on_page=13, conf=100%
10:23:37 [INFO]   Checking page 14 (context: [13, 14, 15])
10:23:44 [INFO]   Reason: The labeled approval grid with 'Изготвил', 'Съгласувал', 'Одобрил' contains handwritten signatures or filled names/dates.
10:23:44 [INFO]   p14: end=True, signal=signature_block, signal_on_page=14, conf=90%
10:23:48 [INFO]   Next-page-start reason: The next page has a new heading and a different format indicating a new document.
10:23:48 [INFO]   Signature on p14 confirmed as end — next page starts new doc (conf=92%) [next_page_heading='ВЪЗЛОЖИТЕЛ: ШИНКА ПЕТРОВА АЛЕКСИЕВА']
10:23:48 [INFO]   End at page 14 → doc starts at page 15 (conf=92%, signal=signature_block)
10:23:54 [INFO]   [START-DETECT] p14 starts a new doc (conf=95%): Page 14 begins with a self-contained document header block titled 'ОБЯСНИТЕЛНА ЗАПИСКА ОТНОСНО ИЗИСКВАНИЯТА ЗА ЗДРАВОСЛОВНИ И БЕЗОПАСНИ УСЛОВИЯ НА ТРУД', indicating a new document.
10:23:54 [INFO]   Phase 1 done — document start pages: [1, 2, 3, 4, 5, 9, 13, 14, 15]
10:23:54 [INFO]   Skipping Phase 2 classification (classify=False)
10:23:54 [INFO]   Boundaries: [(1, 0, ''), (2, 0, ''), (3, 0, ''), (4, 0, ''), (5, 0, ''), (9, 0, ''), (13, 0, ''), (14, 0, ''), (15, 0, '')]

Image_00112022025164505881.pdf
  pred=[2, 3, 4, 5, 9, 13, 14, 15]
  true=[2, 3, 4, 5, 12, 14, 15]
10:23:54 [INFO]   Phase 1: end-of-document detection (7 pages)…
10:23:59 [INFO]   Checking page 1 (context: [1, 2])
10:24:03 [INFO]   Reason: The labeled approval grid with 'Съгласували' contains handwritten signatures next to the names.
10:24:03 [INFO]   p1: end=True, signal=signature_block, signal_on_page=1, conf=90%
10:24:08 [INFO]   Next-page-start reason: The next page has a new heading 'ОБЯСНИТЕЛНА ЗАПИСКА' indicating a new section or document.
10:24:08 [INFO]   Signature on p1 confirmed as end — next page starts new doc (conf=92%) [next_page_heading='ОБЯСНИТЕЛНА ЗАПИСКА']
10:24:08 [INFO]   End at page 1 → doc starts at page 2 (conf=92%, signal=signature_block)
10:24:13 [INFO]   Checking page 2 (context: [1, 2, 3])
10:24:19 [INFO]   Reason: The next page begins with a document title 'ИЗХОДНИ ТОЧКИ' and includes a structured format typical of a new document.
10:24:19 [WARNING]   p2: signal_on_page=4 outside window [1, 2, 3] — re-querying with explicit page labels (no silent substitution)
10:24:23 [INFO]   [WINDOW-REQUERY] 'titled_id_header' re-placed on page 1 (window [1, 2, 3])
10:24:23 [INFO]   p2: end=True, signal=titled_id_header, signal_on_page=1, conf=90%
10:24:23 [INFO]   Signal 'titled_id_header' is on p1, not p2 — adjusting boundary: doc ends at p0, next doc starts at p1
10:24:25 [INFO]   [TITLE-GATE] p1: title='Ч Е ЛЕН ЛИСТ' identifier='none' -> grounded=1/2
10:24:25 [INFO]   [TITLE-GATE] p1 one-of-two (title XOR identifier) — accepted, conf capped to 0.60
10:24:25 [INFO]   End at page 0 → doc starts at page 1 (conf=60%, signal=titled_id_header)
10:24:29 [INFO]   Checking page 3 (context: [2, 3, 4])
10:24:36 [INFO]   Reason: No clear end or start signals are present on page 3; the content appears to be a continuation of coordinate data without any conclusive indicators of document termination.
10:24:36 [INFO]   p3: end=False, signal=none, signal_on_page=3, conf=90%
10:24:44 [INFO]   Checking page 4 (context: [3, 4, 5])
10:24:50 [INFO]   Reason: No clear end or start signals are present on page 4; the content appears to be a continuation of coordinate data without any conclusive indicators of document boundaries.
10:24:50 [INFO]   p4: end=False, signal=none, signal_on_page=4, conf=100%
10:24:55 [INFO]   Checking page 5 (context: [4, 5, 6])
10:25:01 [INFO]   Reason: The labeled approval grid with 'Изготвил', 'Съгласувал', 'Одобрил' contains handwritten signatures or filled names/dates.
10:25:01 [INFO]   p5: end=True, signal=signature_block, signal_on_page=5, conf=90%
10:25:06 [INFO]   Next-page-start reason: The next page has a new heading and a different document structure indicating a new insurance policy document.
10:25:06 [INFO]   Signature on p5 confirmed as end — next page starts new doc (conf=92%) [next_page_heading='ЗАСТРАХОВАТЕЛНА ПОЛИЦА']
10:25:06 [INFO]   End at page 5 → doc starts at page 6 (conf=92%, signal=signature_block)
10:25:11 [INFO]   [START-DETECT] p5 starts a new doc (conf=95%): Page 5 shows a self-contained document header block titled 'УДОСТОВЕРЕНИЕ ЗА ПЪЛНА ПРОЕКТАНТСКА ПРАВОСПОСОБНОСТ' which resets the context, indicating a new document.
10:25:16 [INFO]   Checking page 6 (context: [5, 6, 7])
10:25:22 [INFO]   Reason: The next page begins with a document title and a document-level identifier (policy number) immediately following.
10:25:22 [INFO]   p6: end=True, signal=titled_id_header, signal_on_page=6, conf=90%
10:25:25 [INFO]   [TITLE-GATE] p6: title='ЗАСТРАХОВАТЕЛНА ПОЛИЦА' identifier='№ 212216151000190 / 29.07.2016' -> grounded=2/2
10:25:25 [INFO]   End at page 5 → doc starts at page 6 (conf=90%, signal=titled_id_header)
10:25:25 [INFO]   Phase 1 done — document start pages: [1, 2, 5, 6]
10:25:25 [INFO]   Skipping Phase 2 classification (classify=False)
10:25:25 [INFO]   Boundaries: [(1, 0, ''), (2, 0, ''), (5, 0, ''), (6, 0, '')]

Image_00112022025165204533.pdf
  pred=[2, 5, 6]
  true=[2, 3, 4, 5, 6]
10:25:25 [INFO]   Phase 1: end-of-document detection (21 pages)…
10:25:30 [INFO]   Checking page 1 (context: [1, 2])
10:25:35 [INFO]   Reason: The labeled fields 'Проектант' and 'Водещ Проектант' have actual handwritten signatures next to them.
10:25:35 [INFO]   p1: end=True, signal=project_signoff, signal_on_page=1, conf=90%
10:25:41 [INFO]   Next-page-start reason: The next page has a new heading 'УДОСТОВЕРЕНИЕ ЗА ПЪЛНА ПРОЕКТАНТСКА ПРАВОСПОСОБНОСТ' indicating a new document.
10:25:41 [INFO]   Signature on p1 confirmed as end — next page starts new doc (conf=92%) [next_page_heading='УДОСТОВЕРЕНИЕ ЗА ПЪЛНА ПРОЕКТАНТСКА ПРАВОСПОСОБНОСТ']
10:25:41 [INFO]   End at page 1 → doc starts at page 2 (conf=92%, signal=project_signoff)
10:25:46 [INFO]   Checking page 2 (context: [1, 2, 3])
10:25:52 [INFO]   Reason: The labeled fields 'Проектант' and 'Водещ Проектант' have actual handwritten signatures next to them.
10:25:52 [INFO]   p2: end=True, signal=project_signoff, signal_on_page=1, conf=90%
10:25:52 [INFO]   Signal 'project_signoff' is on p1, not p2 — adjusting boundary: doc ends at p1, next doc starts at p2
10:25:52 [INFO]   End at page 1 → doc starts at page 2 (conf=90%, signal=project_signoff)
10:25:56 [INFO]   Checking page 3 (context: [2, 3, 4])
10:26:02 [INFO]   Reason: No clear end or start signals are present on page 3; the content appears continuous without any definitive conclusion or transition.
10:26:02 [INFO]   p3: end=False, signal=none, signal_on_page=3, conf=90%
10:26:07 [INFO]   [START-DETECT] p3 starts a new doc (conf=95%): Page 3 shows a different company/institution letterhead and a self-contained document header block indicating an insurance policy, which is a clear change from the certification document on page 2.
10:26:11 [INFO]   Checking page 4 (context: [3, 4, 5])
10:26:17 [INFO]   Reason: No clear end or start signals detected on page 4; content appears continuous.
10:26:17 [INFO]   p4: end=False, signal=none, signal_on_page=4, conf=90%
10:26:21 [INFO]   [START-DETECT] p4 starts a new doc (conf=95%): Page 4 begins with a new header 'ОБЕКТ' indicating a new document structure distinct from the insurance policy on page 3.
10:26:26 [INFO]   Checking page 5 (context: [4, 5, 6])
10:26:32 [INFO]   Reason: The labeled approval grid with 'Изготвил', 'Проверил', and 'Технически ръководител' includes handwritten signatures.
10:26:32 [INFO]   p5: end=True, signal=signature_block, signal_on_page=6, conf=90%
10:26:32 [INFO]   Signal 'signature_block' is on p6, not p5 — adjusting boundary: doc ends at p6, next doc starts at p7
10:26:35 [INFO]   [ONE-PAGE-CHECK] p6 self_contained=True (conf=95%): The page has a clear heading 'Резултатите са показани в приложенияте таблици' at the top and a signature/stamp at the bottom, indicating it is a standalone document.
10:26:35 [INFO]   [ONE-PAGE-CHECK] p6 is self-contained — boundary corrected to p5
10:26:39 [INFO]   Next-page-start reason: The content on page 6 continues the same table and narrative without a new heading or change in subject/issuer.
10:26:39 [INFO]   Signature on p5 but next page does not start a new doc — suppressed
10:26:48 [INFO]   Checking page 6 (context: [5, 6, 7])
10:26:54 [INFO]   Reason: The labeled field 'Проектант' contains a handwritten signature next to it.
10:26:54 [INFO]   p6: end=True, signal=project_signoff, signal_on_page=6, conf=90%
10:26:59 [INFO]   Next-page-start reason: The next page has a new heading 'ТОПЛОСЪХРАНЕНИЕ И ИКОНОМИЯ НА ЕНЕРГИЯ В СГРАДИ' indicating a new document.
10:26:59 [INFO]   Signature on p6 confirmed as end — next page starts new doc (conf=92%) [next_page_heading='ТОПЛОСЪХРАНЕНИЕ И ИКОНОМИЯ НА ЕНЕРГИЯ В СГРАДИ']
10:26:59 [INFO]   End at page 6 → doc starts at page 7 (conf=92%, signal=project_signoff)
10:27:08 [INFO]   Checking page 7 (context: [6, 7, 8])
10:27:14 [INFO]   Reason: No clear end or start signals detected on page 7; the content appears to be a continuous part of a larger document.
10:27:14 [INFO]   p7: end=False, signal=none, signal_on_page=7, conf=90%
10:27:19 [INFO]   Checking page 8 (context: [7, 8, 9])
10:27:25 [INFO]   Reason: The labeled approval grid with 'Изготвил' and a handwritten signature is present.
10:27:25 [INFO]   p8: end=True, signal=signature_block, signal_on_page=9, conf=90%
10:27:25 [INFO]   Signal 'signature_block' is on p9, not p8 — adjusting boundary: doc ends at p9, next doc starts at p10
10:27:28 [INFO]   [ONE-PAGE-CHECK] p9 self_contained=False (conf=95%): The page begins mid-content with a section labeled '3.4. Наклонени покриви' and lacks a new document title or letterhead at the very top.
10:27:28 [INFO]   End at page 9 → doc starts at page 10 (conf=90%, signal=signature_block)
10:27:37 [INFO]   Checking page 9 (context: [8, 9, 10])
10:27:42 [INFO]   Reason: The labeled approval grid with 'Изчислил' and a handwritten signature is present.
10:27:42 [INFO]   p9: end=True, signal=signature_block, signal_on_page=9, conf=90%
10:27:46 [INFO]   Next-page-start reason: The next page continues the same table and content structure without a new heading or change in subject.
10:27:46 [INFO]   Signature on p9 but next page does not start a new doc — suppressed
10:27:51 [INFO]   Checking page 10 (context: [9, 10, 11])
10:27:57 [INFO]   Reason: The labeled approval grid with 'Изчислил', 'Подпис', and handwritten signatures is visible.
10:27:57 [INFO]   p10: end=True, signal=signature_block, signal_on_page=9, conf=80%
10:27:57 [INFO]   Signal 'signature_block' is on p9, not p10 — adjusting boundary: doc ends at p9, next doc starts at p10
10:27:57 [INFO]   End at page 9 → doc starts at page 10 (conf=80%, signal=signature_block)
10:28:01 [INFO]   Checking page 11 (context: [10, 11, 12])
10:28:07 [INFO]   Reason: No clear end or start signals detected on page 11; the table continues from the previous page without any conclusive indicators.
