05:20:11 [INFO] Loading Qwen/Qwen2.5-VL-32B-Instruct (4-bit NF4, first run downloads weights)…
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Fetching 18 files:   0%|          | 0/18 [00:00<?, ?it/s]Fetching 18 files: 100%|██████████| 18/18 [00:00<00:00, 138782.12it/s]
Loading weights:   0%|          | 0/1161 [00:00<?, ?it/s]Loading weights:   0%|          | 1/1161 [00:00<04:07,  4.68it/s]Loading weights:   0%|          | 2/1161 [00:00<03:31,  5.49it/s]Loading weights:   1%|          | 6/1161 [00:00<01:11, 16.21it/s]Loading weights:   2%|▏         | 28/1161 [00:00<00:16, 68.74it/s]Loading weights:   4%|▎         | 41/1161 [00:00<00:13, 81.30it/s]Loading weights:   5%|▍         | 54/1161 [00:00<00:12, 90.45it/s]Loading weights:   7%|▋         | 76/1161 [00:00<00:09, 118.91it/s]Loading weights:   8%|▊         | 89/1161 [00:01<00:09, 117.30it/s]Loading weights:   9%|▉         | 102/1161 [00:01<00:09, 117.61it/s]Loading weights:  11%|█         | 124/1161 [00:01<00:08, 129.54it/s]Loading weights:  12%|█▏        | 137/1161 [00:01<00:08, 120.81it/s]Loading weights:  13%|█▎        | 150/1161 [00:01<00:08, 118.18it/s]Loading weights:  15%|█▍        | 172/1161 [00:01<00:07, 129.80it/s]Loading weights:  16%|█▌        | 185/1161 [00:01<00:07, 124.18it/s]Loading weights:  17%|█▋        | 198/1161 [00:01<00:07, 121.34it/s]Loading weights:  19%|█▉        | 220/1161 [00:02<00:07, 128.69it/s]Loading weights:  20%|██        | 233/1161 [00:02<00:07, 124.30it/s]Loading weights:  21%|██        | 246/1161 [00:02<00:07, 121.41it/s]Loading weights:  23%|██▎       | 268/1161 [00:02<00:06, 130.73it/s]Loading weights:  24%|██▍       | 281/1161 [00:02<00:07, 125.36it/s]Loading weights:  25%|██▌       | 294/1161 [00:02<00:06, 125.11it/s]Loading weights:  27%|██▋       | 310/1161 [00:02<00:06, 131.47it/s]Loading weights:  28%|██▊       | 324/1161 [00:02<00:06, 132.36it/s]Loading weights:  29%|██▉       | 340/1161 [00:03<00:06, 134.61it/s]Loading weights:  30%|███       | 354/1161 [00:03<00:06, 119.47it/s]Loading weights:  32%|███▏      | 374/1161 [00:03<00:05, 139.60it/s]Loading weights:  34%|███▎      | 389/1161 [00:03<00:06, 126.27it/s]Loading weights:  35%|███▍      | 403/1161 [00:03<00:06, 125.16it/s]Loading weights:  36%|███▌      | 420/1161 [00:03<00:05, 136.46it/s]Loading weights:  38%|███▊      | 436/1161 [00:03<00:05, 139.44it/s]Loading weights:  39%|███▉      | 451/1161 [00:03<00:06, 112.13it/s]Loading weights:  40%|████      | 466/1161 [00:04<00:05, 120.66it/s]Loading weights:  42%|████▏     | 484/1161 [00:04<00:05, 130.55it/s]Loading weights:  43%|████▎     | 498/1161 [00:04<00:05, 119.59it/s]Loading weights:  45%|████▍     | 520/1161 [00:04<00:04, 136.47it/s]Loading weights:  46%|████▌     | 535/1161 [00:04<00:04, 127.86it/s]Loading weights:  47%|████▋     | 549/1161 [00:05<00:13, 45.48it/s] Loading weights:  48%|████▊     | 559/1161 [00:05<00:12, 46.75it/s]Loading weights:  49%|████▉     | 569/1161 [00:05<00:11, 53.11it/s]Loading weights:  50%|████▉     | 580/1161 [00:05<00:09, 58.56it/s]Loading weights:  51%|█████     | 589/1161 [00:06<00:10, 57.09it/s]Loading weights:  51%|█████▏    | 597/1161 [00:06<00:10, 54.27it/s]Loading weights:  52%|█████▏    | 605/1161 [00:06<00:10, 54.94it/s]Loading weights:  53%|█████▎    | 616/1161 [00:06<00:09, 60.01it/s]Loading weights:  54%|█████▎    | 623/1161 [00:06<00:09, 58.17it/s]Loading weights:  54%|█████▍    | 630/1161 [00:06<00:10, 51.44it/s]Loading weights:  55%|█████▌    | 641/1161 [00:06<00:08, 58.09it/s]Loading weights:  56%|█████▌    | 652/1161 [00:07<00:08, 62.81it/s]Loading weights:  57%|█████▋    | 659/1161 [00:07<00:08, 60.10it/s]Loading weights:  57%|█████▋    | 666/1161 [00:07<00:09, 52.30it/s]Loading weights:  58%|█████▊    | 677/1161 [00:07<00:08, 59.73it/s]Loading weights:  59%|█████▉    | 688/1161 [00:07<00:07, 64.59it/s]Loading weights:  60%|█████▉    | 695/1161 [00:07<00:07, 61.82it/s]Loading weights:  60%|██████    | 702/1161 [00:07<00:07, 58.15it/s]Loading weights:  62%|██████▏   | 724/1161 [00:08<00:04, 90.76it/s]Loading weights:  63%|██████▎   | 737/1161 [00:08<00:04, 99.45it/s]Loading weights:  65%|██████▍   | 749/1161 [00:08<00:04, 95.69it/s]Loading weights:  66%|██████▌   | 761/1161 [00:08<00:03, 100.76it/s]Loading weights:  73%|███████▎  | 847/1161 [00:08<00:01, 297.67it/s]Loading weights:  83%|████████▎ | 961/1161 [00:08<00:00, 520.68it/s]Loading weights:  88%|████████▊ | 1027/1161 [00:08<00:00, 557.11it/s]Loading weights:  94%|█████████▎| 1086/1161 [00:08<00:00, 549.99it/s]Loading weights: 100%|█████████▉| 1160/1161 [00:08<00:00, 593.48it/s]Loading weights: 100%|██████████| 1161/1161 [00:08<00:00, 129.16it/s]
05:20:27 [INFO] Model ready
05:20:27 [INFO]   Phase 1: end-of-document detection (37 pages)…
05:27:56 [INFO]   End at page 33 → doc starts at page 34 (conf=92%, signal=signature_block)
05:28:05 [INFO]   Checking page 34 (context: [33, 34, 35])
05:28:10 [INFO]   Reason: The table on page 34 ends without a continuation arrow, indicating the conclusion of the current document.
05:28:10 [INFO]   p34: end=True, signal=table_end, signal_on_page=34, conf=90%
05:28:13 [INFO]   Low-conf boundary at p34 (60%) rejected by confirmation pass
05:28:17 [INFO]   Checking page 35 (context: [34, 35, 36])
05:28:23 [INFO]   Reason: No clear end or start signals are present on page 35; the table continues without totals or new identifiers.
05:28:23 [INFO]   p35: end=False, signal=none, signal_on_page=35, conf=100%
05:28:28 [INFO]   Checking page 36 (context: [35, 36, 37])
05:28:34 [INFO]   Reason: The table on page 36 ends with a totals/summary row labeled 'ОБЩО:', indicating the conclusion of the table data.
05:28:34 [INFO]   p36: end=True, signal=table_end, signal_on_page=36, conf=90%
05:28:37 [INFO]   Low-conf boundary at p36 (60%) rejected by confirmation pass
05:28:37 [INFO]   Phase 1 done — document start pages: [1, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 15, 22, 23, 24, 25, 26, 32, 34]
05:28:37 [INFO]   Skipping Phase 2 classification (classify=False)
05:28:37 [INFO]   Boundaries: [(1, 0, ''), (3, 0, ''), (4, 0, ''), (5, 0, ''), (6, 0, ''), (7, 0, ''), (8, 0, ''), (9, 0, ''), (10, 0, ''), (12, 0, ''), (13, 0, ''), (15, 0, ''), (22, 0, ''), (23, 0, ''), (24, 0, ''), (25, 0, ''), (26, 0, ''), (32, 0, ''), (34, 0, '')]

Image_00112022025163444215.pdf
  pred=[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 15, 22, 23, 24, 25, 26, 32, 34]
  true=[3, 4, 5, 7, 8, 9, 10, 12, 13, 15, 22, 23, 24, 25, 26, 32, 34]
05:28:37 [INFO]   Phase 1: end-of-document detection (15 pages)…
05:28:42 [INFO]   Checking page 1 (context: [1, 2])
05:28:46 [INFO]   Reason: The labeled fields 'Проектант' and 'Подпис' have actual handwritten signatures next to them.
05:28:46 [INFO]   p1: end=True, signal=project_signoff, signal_on_page=1, conf=90%
05:28:52 [INFO]   Next-page-start reason: The next page has a new heading 'УДОСТОВЕРЕНИЕ ЗА ПЪЛНА ПРОЕКТАНТСКА ПРАВОСПОСОБНОСТ' indicating a new document.
05:28:52 [INFO]   Signature on p1 confirmed as end — next page starts new doc (conf=92%) [next_page_heading='УДОСТОВЕРЕНИЕ ЗА ПЪЛНА ПРОЕКТАНТСКА ПРАВОСПОСОБНОСТ']
05:28:52 [INFO]   End at page 1 → doc starts at page 2 (conf=92%, signal=project_signoff)
05:28:57 [INFO]   Checking page 2 (context: [1, 2, 3])
05:29:04 [INFO]   Reason: The next page begins with a document title 'УДОСТОВЕРЕНИЕ' and includes a document-level identifier 'Регистрационен номер № 02944', indicating the start of a new document.
05:29:04 [INFO]   p2: end=True, signal=titled_id_header, signal_on_page=2, conf=90%
05:29:06 [INFO]   [TITLE-GATE] p2: title='УДОСТОВЕРЕНИЕ' identifier='Регистрационен номер № 02944' -> grounded=2/2
05:29:06 [INFO]   End at page 1 → doc starts at page 2 (conf=90%, signal=titled_id_header)
05:29:11 [INFO]   Checking page 3 (context: [2, 3, 4])
05:29:17 [INFO]   Reason: The next page begins with a document title and a reference number (изх. № 6480458 -1 /24.02.2017г.), indicating the start of a new document.
05:29:17 [INFO]   p3: end=True, signal=titled_id_header, signal_on_page=4, conf=90%
05:29:17 [INFO]   Signal 'titled_id_header' is on p4, not p3 — adjusting boundary: doc ends at p3, next doc starts at p4
05:29:20 [INFO]   [TITLE-GATE] p4: title='none' identifier='изх. № 6480458 -1 /24.02.2017г.' -> grounded=1/2
05:29:20 [INFO]   [TITLE-GATE] p4 one-of-two (title XOR identifier) — accepted, conf capped to 0.60
05:29:20 [INFO]   End at page 3 → doc starts at page 4 (conf=60%, signal=titled_id_header)
05:29:24 [INFO]   [START-DETECT] p3 starts a new doc (conf=95%): Page 3 shows a different company/institution letterhead and logo ('Armeec' vs 'КИИП'), indicating a new document.
05:29:28 [INFO]   Checking page 4 (context: [3, 4, 5])
05:29:34 [INFO]   Reason: The next page begins with a document title 'Предварителен договор' and includes a document-level identifier '№ 4279762'.
05:29:34 [INFO]   p4: end=True, signal=titled_id_header, signal_on_page=5, conf=90%
05:29:34 [INFO]   Signal 'titled_id_header' is on p5, not p4 — adjusting boundary: doc ends at p4, next doc starts at p5
05:29:37 [INFO]   [TITLE-GATE] p5: title='Предварителен договор' identifier='№ 4279762' -> grounded=2/2
05:29:37 [INFO]   End at page 4 → doc starts at page 5 (conf=90%, signal=titled_id_header)
05:29:41 [INFO]   Checking page 5 (context: [4, 5, 6])
05:29:46 [INFO]   Reason: No clear end or start signals detected on page 5; content appears continuous.
05:29:46 [INFO]   p5: end=False, signal=none, signal_on_page=5, conf=90%
05:29:51 [INFO]   Checking page 6 (context: [5, 6, 7])
05:29:56 [INFO]   Reason: No clear end or start signals are present on page 6 or page 7.
05:29:56 [INFO]   p6: end=False, signal=none, signal_on_page=7, conf=90%
05:30:01 [INFO]   Checking page 7 (context: [6, 7, 8])
05:30:07 [INFO]   Reason: The labeled approval grid with signatures for 'За ЕВН ЕР' and 'За Клиента' is present.
05:30:07 [INFO]   p7: end=True, signal=signature_block, signal_on_page=7, conf=90%
05:30:11 [INFO]   Next-page-start reason: The next page continues the same document without a new heading or significant change in content.
05:30:11 [INFO]   Signature on p7 but next page does not start a new doc — suppressed
05:30:15 [INFO]   Checking page 8 (context: [7, 8, 9])
05:30:21 [INFO]   Reason: The page contains a labeled approval grid with 'За Клиента' and 'За ЕВН ЕР' sections, including handwritten signatures.
05:30:21 [INFO]   p8: end=True, signal=signature_block, signal_on_page=8, conf=90%
05:30:29 [INFO]   Next-page-start reason: The next page has a new heading 'Търговски условия на предварителните договори за присъединяване на обект на Клиент към електроразпределителната мрежа на "ЕВН България Електроразпределение" ЕАД'
05:30:29 [INFO]   Signature on p8 confirmed as end — next page starts new doc (conf=92%) [next_page_heading='Търговски условия на предварителните договори за присъединяване на обект на Клиент към електроразпределителната мрежа на "ЕВН България Електроразпределение" ЕАД']
05:30:29 [INFO]   End at page 8 → doc starts at page 9 (conf=92%, signal=signature_block)
05:30:37 [INFO]   Checking page 9 (context: [8, 9, 10])
05:30:43 [INFO]   Reason: No clear end or start signals are present on page 9 or the following page.
05:30:43 [INFO]   p9: end=False, signal=none, signal_on_page=9, conf=100%
05:30:47 [INFO]   Checking page 10 (context: [9, 10, 11])
05:30:53 [INFO]   Reason: No clear end or start signals are present on page 10; the content continues seamlessly without any indication of a document boundary.
05:30:53 [INFO]   p10: end=False, signal=none, signal_on_page=10, conf=100%
05:30:57 [INFO]   Checking page 11 (context: [10, 11, 12])
05:31:04 [INFO]   Reason: The labeled approval grid with 'Изготвил', 'Съгласувал', 'Одобрил' includes handwritten signatures and dates, indicating the completion of the document.
05:31:04 [INFO]   p11: end=True, signal=signature_block, signal_on_page=12, conf=90%
05:31:04 [INFO]   Signal 'signature_block' is on p12, not p11 — adjusting boundary: doc ends at p12, next doc starts at p13
05:31:04 [INFO]   End at page 12 → doc starts at page 13 (conf=90%, signal=signature_block)
05:31:12 [INFO]   Checking page 12 (context: [11, 12, 13])
05:31:18 [INFO]   Reason: No clear end or start signals are present on page 12 or the beginning of page 13.
05:31:18 [INFO]   p12: end=False, signal=none, signal_on_page=12, conf=90%
05:31:23 [INFO]   Checking page 13 (context: [12, 13, 14])
05:31:29 [INFO]   Reason: No clear end or start signals are present on page 13; the content continues seamlessly without any definitive indicators of a document boundary.
05:31:29 [INFO]   p13: end=False, signal=none, signal_on_page=13, conf=100%
05:31:34 [INFO]   Checking page 14 (context: [13, 14, 15])
05:31:40 [INFO]   Reason: The labeled approval grid with 'Изготвил', 'Съгласувал', 'Одобрил' contains handwritten signatures or filled names/dates.
05:31:40 [INFO]   p14: end=True, signal=signature_block, signal_on_page=14, conf=90%
05:31:44 [INFO]   Next-page-start reason: The next page has a new heading and a different format indicating a new document.
05:31:44 [INFO]   Signature on p14 confirmed as end — next page starts new doc (conf=92%) [next_page_heading='ВЪЗЛОЖИТЕЛ: ШИНКА ПЕТРОВА АЛЕКСИЕВА']
05:31:44 [INFO]   End at page 14 → doc starts at page 15 (conf=92%, signal=signature_block)
05:31:50 [INFO]   [START-DETECT] p14 starts a new doc (conf=95%): Page 14 begins with a self-contained document header block titled 'ОБЯСНИТЕЛНА ЗАПИСКА ОТНОСНО ИЗИСКВАНИЯТА ЗА ЗДРАВОСЛОВНИ И БЕЗОПАСНИ УСЛОВИЯ НА ТРУД', indicating a new document.
05:31:50 [INFO]   Phase 1 done — document start pages: [1, 2, 3, 4, 5, 9, 13, 14, 15]
05:31:50 [INFO]   Skipping Phase 2 classification (classify=False)
05:31:50 [INFO]   Boundaries: [(1, 0, ''), (2, 0, ''), (3, 0, ''), (4, 0, ''), (5, 0, ''), (9, 0, ''), (13, 0, ''), (14, 0, ''), (15, 0, '')]

Image_00112022025164505881.pdf
  pred=[2, 3, 4, 5, 9, 13, 14, 15]
  true=[2, 3, 4, 5, 12, 14, 15]
05:31:50 [INFO]   Phase 1: end-of-document detection (7 pages)…
05:31:55 [INFO]   Checking page 1 (context: [1, 2])
05:31:59 [INFO]   Reason: The labeled approval grid with 'Съгласували' contains handwritten signatures next to the names.
05:31:59 [INFO]   p1: end=True, signal=signature_block, signal_on_page=1, conf=90%
05:32:04 [INFO]   Next-page-start reason: The next page has a new heading 'ОБЯСНИТЕЛНА ЗАПИСКА' indicating a new section or document.
05:32:04 [INFO]   Signature on p1 confirmed as end — next page starts new doc (conf=92%) [next_page_heading='ОБЯСНИТЕЛНА ЗАПИСКА']
05:32:04 [INFO]   End at page 1 → doc starts at page 2 (conf=92%, signal=signature_block)
05:32:09 [INFO]   Checking page 2 (context: [1, 2, 3])
05:32:15 [INFO]   Reason: The next page begins with a document title 'ИЗХОДНИ ТОЧКИ' and includes a structured format typical of a new document.
05:32:15 [WARNING]   p2: signal_on_page=4 outside window [1, 2, 3] — re-querying with explicit page labels (no silent substitution)
05:32:19 [INFO]   [WINDOW-REQUERY] 'titled_id_header' re-placed on page 1 (window [1, 2, 3])
05:32:19 [INFO]   p2: end=True, signal=titled_id_header, signal_on_page=1, conf=90%
05:32:19 [INFO]   Signal 'titled_id_header' is on p1, not p2 — adjusting boundary: doc ends at p0, next doc starts at p1
05:32:21 [INFO]   [TITLE-GATE] p1: title='Ч Е ЛЕН ЛИСТ' identifier='none' -> grounded=1/2
05:32:21 [INFO]   [TITLE-GATE] p1 one-of-two (title XOR identifier) — accepted, conf capped to 0.60
05:32:21 [INFO]   End at page 0 → doc starts at page 1 (conf=60%, signal=titled_id_header)
05:32:25 [INFO]   Checking page 3 (context: [2, 3, 4])
05:32:31 [INFO]   Reason: No clear end or start signals are present on page 3; the content appears to be a continuation of coordinate data without any conclusive indicators of document termination.
05:32:31 [INFO]   p3: end=False, signal=none, signal_on_page=3, conf=90%
05:32:40 [INFO]   Checking page 4 (context: [3, 4, 5])
05:32:46 [INFO]   Reason: No clear end or start signals are present on page 4; the content appears to be a continuation of coordinate data without any conclusive indicators of document boundaries.
05:32:46 [INFO]   p4: end=False, signal=none, signal_on_page=4, conf=100%
05:32:50 [INFO]   Checking page 5 (context: [4, 5, 6])
05:32:56 [INFO]   Reason: The labeled approval grid with 'Изготвил', 'Съгласувал', 'Одобрил' contains handwritten signatures or filled names/dates.
05:32:56 [INFO]   p5: end=True, signal=signature_block, signal_on_page=5, conf=90%
05:33:01 [INFO]   Next-page-start reason: The next page has a new heading and a different document structure indicating a new insurance policy document.
05:33:01 [INFO]   Signature on p5 confirmed as end — next page starts new doc (conf=92%) [next_page_heading='ЗАСТРАХОВАТЕЛНА ПОЛИЦА']
05:33:01 [INFO]   End at page 5 → doc starts at page 6 (conf=92%, signal=signature_block)
05:33:06 [INFO]   [START-DETECT] p5 starts a new doc (conf=95%): Page 5 shows a self-contained document header block titled 'УДОСТОВЕРЕНИЕ ЗА ПЪЛНА ПРОЕКТАНТСКА ПРАВОСПОСОБНОСТ' which resets the context, indicating a new document.
05:33:11 [INFO]   Checking page 6 (context: [5, 6, 7])
05:33:16 [INFO]   Reason: The next page begins with a document title and a document-level identifier (policy number) immediately following.
05:33:16 [INFO]   p6: end=True, signal=titled_id_header, signal_on_page=6, conf=90%
05:33:19 [INFO]   [TITLE-GATE] p6: title='ЗАСТРАХОВАТЕЛНА ПОЛИЦА' identifier='№ 212216151000190 / 29.07.2016' -> grounded=2/2
05:33:19 [INFO]   End at page 5 → doc starts at page 6 (conf=90%, signal=titled_id_header)
05:33:19 [INFO]   Phase 1 done — document start pages: [1, 2, 5, 6]
05:33:19 [INFO]   Skipping Phase 2 classification (classify=False)
05:33:19 [INFO]   Boundaries: [(1, 0, ''), (2, 0, ''), (5, 0, ''), (6, 0, '')]

Image_00112022025165204533.pdf
  pred=[2, 5, 6]
  true=[2, 3, 4, 5, 6]
05:33:19 [INFO]   Phase 1: end-of-document detection (21 pages)…
05:33:24 [INFO]   Checking page 1 (context: [1, 2])
05:33:29 [INFO]   Reason: The labeled fields 'Проектант' and 'Водещ Проектант' have actual handwritten signatures next to them.
05:33:29 [INFO]   p1: end=True, signal=project_signoff, signal_on_page=1, conf=90%
05:33:35 [INFO]   Next-page-start reason: The next page has a new heading 'УДОСТОВЕРЕНИЕ ЗА ПЪЛНА ПРОЕКТАНТСКА ПРАВОСПОСОБНОСТ' indicating a new document.
05:33:35 [INFO]   Signature on p1 confirmed as end — next page starts new doc (conf=92%) [next_page_heading='УДОСТОВЕРЕНИЕ ЗА ПЪЛНА ПРОЕКТАНТСКА ПРАВОСПОСОБНОСТ']
05:33:35 [INFO]   End at page 1 → doc starts at page 2 (conf=92%, signal=project_signoff)
05:33:40 [INFO]   Checking page 2 (context: [1, 2, 3])
05:33:45 [INFO]   Reason: The labeled fields 'Проектант' and 'Водещ Проектант' have actual handwritten signatures next to them.
05:33:45 [INFO]   p2: end=True, signal=project_signoff, signal_on_page=1, conf=90%
05:33:45 [INFO]   Signal 'project_signoff' is on p1, not p2 — adjusting boundary: doc ends at p1, next doc starts at p2
05:33:45 [INFO]   End at page 1 → doc starts at page 2 (conf=90%, signal=project_signoff)
05:33:50 [INFO]   Checking page 3 (context: [2, 3, 4])
05:33:56 [INFO]   Reason: No clear end or start signals are present on page 3; the content appears continuous without any definitive conclusion or transition.
05:33:56 [INFO]   p3: end=False, signal=none, signal_on_page=3, conf=90%
05:34:00 [INFO]   [START-DETECT] p3 starts a new doc (conf=95%): Page 3 shows a different company/institution letterhead and a self-contained document header block indicating an insurance policy, which is a clear change from the certification document on page 2.
05:34:05 [INFO]   Checking page 4 (context: [3, 4, 5])
05:34:10 [INFO]   Reason: No clear end or start signals detected on page 4; content appears continuous.
05:34:10 [INFO]   p4: end=False, signal=none, signal_on_page=4, conf=90%
05:34:14 [INFO]   [START-DETECT] p4 starts a new doc (conf=95%): Page 4 begins with a new header 'ОБЕКТ' indicating a new document structure distinct from the insurance policy on page 3.
05:34:19 [INFO]   Checking page 5 (context: [4, 5, 6])
05:34:25 [INFO]   Reason: The labeled approval grid with 'Изготвил', 'Проверил', and 'Технически ръководител' includes handwritten signatures.
05:34:25 [INFO]   p5: end=True, signal=signature_block, signal_on_page=6, conf=90%
05:34:25 [INFO]   Signal 'signature_block' is on p6, not p5 — adjusting boundary: doc ends at p6, next doc starts at p7
05:34:25 [INFO]   End at page 6 → doc starts at page 7 (conf=90%, signal=signature_block)
05:34:34 [INFO]   Checking page 6 (context: [5, 6, 7])
05:34:39 [INFO]   Reason: The labeled field 'Проектант' contains a handwritten signature next to it.
05:34:39 [INFO]   p6: end=True, signal=project_signoff, signal_on_page=6, conf=90%
05:34:45 [INFO]   Next-page-start reason: The next page has a new heading 'ТОПЛОСЪХРАНЕНИЕ И ИКОНОМИЯ НА ЕНЕРГИЯ В СГРАДИ' indicating a new document.
05:34:45 [INFO]   Signature on p6 confirmed as end — next page starts new doc (conf=92%) [next_page_heading='ТОПЛОСЪХРАНЕНИЕ И ИКОНОМИЯ НА ЕНЕРГИЯ В СГРАДИ']
05:34:45 [INFO]   End at page 6 → doc starts at page 7 (conf=92%, signal=project_signoff)
05:34:54 [INFO]   Checking page 7 (context: [6, 7, 8])
05:34:59 [INFO]   Reason: No clear end or start signals detected on page 7; the content appears to be a continuous part of a larger document.
05:34:59 [INFO]   p7: end=False, signal=none, signal_on_page=7, conf=90%
05:35:04 [INFO]   Checking page 8 (context: [7, 8, 9])
05:35:10 [INFO]   Reason: The labeled approval grid with 'Изготвил' and a handwritten signature is present.
05:35:10 [INFO]   p8: end=True, signal=signature_block, signal_on_page=9, conf=90%
05:35:10 [INFO]   Signal 'signature_block' is on p9, not p8 — adjusting boundary: doc ends at p9, next doc starts at p10
05:35:10 [INFO]   End at page 9 → doc starts at page 10 (conf=90%, signal=signature_block)
05:35:18 [INFO]   Checking page 9 (context: [8, 9, 10])
05:35:24 [INFO]   Reason: The labeled approval grid with 'Изчислил' and a handwritten signature is present.
05:35:24 [INFO]   p9: end=True, signal=signature_block, signal_on_page=9, conf=90%
05:35:28 [INFO]   Next-page-start reason: The next page continues the same table and content structure without a new heading or change in subject.
05:35:28 [INFO]   Signature on p9 but next page does not start a new doc — suppressed
05:35:32 [INFO]   Checking page 10 (context: [9, 10, 11])
05:35:38 [INFO]   Reason: The labeled approval grid with 'Изчислил', 'Подпис', and handwritten signatures is visible.
05:35:38 [INFO]   p10: end=True, signal=signature_block, signal_on_page=9, conf=80%
05:35:38 [INFO]   Signal 'signature_block' is on p9, not p10 — adjusting boundary: doc ends at p9, next doc starts at p10
05:35:38 [INFO]   End at page 9 → doc starts at page 10 (conf=80%, signal=signature_block)
05:35:42 [INFO]   Checking page 11 (context: [10, 11, 12])
05:35:48 [INFO]   Reason: No clear end or start signals detected on page 11; the table continues from the previous page without any conclusive indicators.
05:35:48 [INFO]   p11: end=False, signal=none, signal_on_page=11, conf=100%
05:35:52 [INFO]   Checking page 12 (context: [11, 12, 13])
05:35:57 [INFO]   Reason: No clear end or start signals detected; tables continue across pages without interruption.
05:35:57 [INFO]   p12: end=False, signal=none, signal_on_page=12, conf=100%
05:36:01 [INFO]   Checking page 13 (context: [12, 13, 14])
05:36:07 [INFO]   Reason: No clear end or start signals detected; tables continue across pages without interruption.
05:36:07 [INFO]   p13: end=False, signal=none, signal_on_page=13, conf=100%
05:36:11 [INFO]   Checking page 14 (context: [13, 14, 15])
05:36:16 [INFO]   Reason: No clear end or start signals detected; tables continue across pages without interruption.
05:36:16 [INFO]   p14: end=False, signal=none, signal_on_page=14, conf=100%
05:36:20 [INFO]   Checking page 15 (context: [14, 15, 16])
05:36:26 [INFO]   Reason: The table continues from the previous page without any visible end or start signals.
05:36:26 [INFO]   p15: end=False, signal=none, signal_on_page=15, conf=100%
05:36:30 [INFO]   Checking page 16 (context: [15, 16, 17])
05:36:36 [INFO]   Reason: The table continues from the previous page without any clear end or start signals.
05:36:36 [INFO]   p16: end=False, signal=none, signal_on_page=16, conf=100%
05:36:40 [INFO]   Checking page 17 (context: [16, 17, 18])
05:36:45 [INFO]   Reason: No clear end or start signals detected; tables continue across pages without interruption.
05:36:45 [INFO]   p17: end=False, signal=none, signal_on_page=17, conf=100%
05:36:50 [INFO]   Checking page 18 (context: [17, 18, 19])
05:36:56 [INFO]   Reason: The table on page 18 ends with a totals/summary row, indicating the conclusion of the data presentation.
05:36:56 [INFO]   p18: end=True, signal=table_end, signal_on_page=18, conf=90%
05:36:59 [INFO]   Low-conf boundary at p18 (60%) rejected by confirmation pass
05:37:04 [INFO]   Checking page 19 (context: [18, 19, 20])
05:37:09 [INFO]   Reason: The table on page 19 ends with a summary row containing totals, indicating the conclusion of the data presentation.
05:37:09 [INFO]   p19: end=True, signal=table_end, signal_on_page=19, conf=90%
05:37:12 [INFO]   Low-conf boundary at p19 (60%) rejected by confirmation pass
05:37:17 [INFO]   Checking page 20 (context: [19, 20, 21])
05:37:23 [INFO]   Reason: The labeled approval grid with 'Изготвил', 'Съгласувал', and 'Одобрил' contains handwritten signatures or filled names/dates.
05:37:23 [INFO]   p20: end=True, signal=signature_block, signal_on_page=21, conf=80%
05:37:23 [INFO]   Signal 'signature_block' is on p21, not p20 — adjusting boundary: doc ends at p21, next doc starts at p22
05:37:23 [INFO]   [OOB-PROJECTION] new_start=22 > total_pages=21 — re-evaluating
05:37:23 [INFO]   [OOB-PROJECTION] p21 closing-page signal (signature_block) — no boundary (#1-lite v2)
05:37:23 [INFO]   End at page 21 → doc starts at page 22 (conf=80%, signal=signature_block)
05:37:28 [INFO]   Phase 1 done — document start pages: [1, 2, 3, 4, 7, 10]
05:37:28 [INFO]   Skipping Phase 2 classification (classify=False)
05:37:28 [INFO]   Boundaries: [(1, 0, ''), (2, 0, ''), (3, 0, ''), (4, 0, ''), (7, 0, ''), (10, 0, '')]

Image_00112032025082511233.pdf
  pred=[2, 3, 4, 7, 10]
  true=[2, 3, 4, 7, 10, 20]

=== Boundary score (tolerance=0) ===
TP=31 FP=3 FN=4
Precision=91.18%  Recall=88.57%  F1=89.86%
  Image_00112022025163444215.pdf: FP=[6] FN=[]
  Image_00112022025164505881.pdf: FP=[9, 13] FN=[12]
  Image_00112022025165204533.pdf: FP=[] FN=[3, 4]
  Image_00112032025082511233.pdf: FP=[] FN=[20]

=== Boundary score (tolerance=1) ===
TP=32 FP=2 FN=3
Precision=94.12%  Recall=91.43%  F1=92.75%

Documents exactly recovered: 31/39
Written: /workspace/eval_probe/eval_results.json
