================================================================================
  РС-31-2017/8  —  F1=67%  (Run 7)
================================================================================

01:38:21 [INFO] File  : РС-31-2017/8/Image_00112032025082646183.pdf
00:56:28 [INFO]   p1: end=True, signal=signature_block, signal_on_page=1, conf=90%
00:56:32 [INFO]   Next-page-start reason: The second page continues the same document without a new heading or change in subject/issuer.
00:56:32 [INFO]   Signature on p1 but next page does not start a new doc — suppressed
00:56:35 [INFO]   [START-FALLBACK] p1 starts_with_header=True (conf=95%): The very top of the page contains a clear document header including the title 'Община Пловдив Район „Западен“', a logo, and contact information.
00:56:35 [INFO]   [START-FALLBACK] p1 new_doc=True — header detected, queuing confirmation
00:56:38 [INFO]   Low-conf boundary at p1 (65%) rejected by confirmation pass
00:56:46 [INFO]   Checking page 2 (context: [1, 2, 3])
00:56:51 [INFO]   Reason: The labeled approval grid with 'Изготвил' and handwritten signatures is present.
00:56:51 [INFO]   p2: end=True, signal=signature_block, signal_on_page=2, conf=90%
00:56:56 [INFO]   Next-page-start reason: The next page has a new heading 'СЪОБЩЕНИЕ' and a different structure indicating a new document.
00:56:56 [INFO]   Signature on p2 confirmed as end — next page starts new doc (conf=90%) [next_page_heading='СЪОБЩЕНИЕ']
00:57:00 [INFO]   [ID-CONTINUITY log-only] p2='' p3='3123032017г' same=False
00:57:00 [INFO]   End at page 2 → doc starts at page 3 (conf=90%, signal=signature_block)
00:57:07 [INFO]   Checking page 3 (context: [2, 3, 4])
00:57:13 [INFO]   Reason: The labeled approval grid with 'Изготвил' contains a handwritten signature.
00:57:13 [INFO]   p3: end=True, signal=signature_block, signal_on_page=3, conf=90%
00:57:17 [INFO]   Next-page-start reason: The next page has a new heading 'РАЗПИСЕН ПИСТ' indicating a new document.
00:57:17 [INFO]   Signature on p3 confirmed as end — next page starts new doc (conf=98%) [next_page_heading='РАЗПИСЕН ПИСТ']
00:57:21 [INFO]   [ID-CONTINUITY log-only] p3='3123032017г' p4='' same=False
00:57:21 [INFO]   End at page 3 → doc starts at page 4 (conf=98%, signal=signature_block)
00:57:28 [INFO]   Checking page 4 (context: [3, 4, 5])
00:57:34 [INFO]   Reason: The labeled approval grid with 'Изготвил' and a handwritten signature is present.
00:57:34 [INFO]   p4: end=True, signal=signature_block, signal_on_page=5, conf=90%
00:57:34 [INFO]   Signal 'signature_block' is on p5, not p4 — adjusting boundary: doc ends at p5, next doc starts at p6
00:57:37 [INFO]   [ONE-PAGE-CHECK] p5 self_contained=True (conf=95%): The page has a distinct letterhead and heading block at the very top, including 'Община Пловдив Район "Западен"' and contact information.
00:57:37 [INFO]   [ONE-PAGE-CHECK] p5 is self-contained — boundary corrected to p4
00:57:42 [INFO]   Next-page-start reason: The next page has a new heading and a different letterhead/logo, indicating a new document.
00:57:42 [INFO]   Signature on p4 confirmed as end — next page starts new doc (conf=98%) [next_page_heading='Община Пловдив Район "Западен"']
00:57:46 [INFO]   [ID-CONTINUITY log-only] p4='' p5='изх29400304123032017г' same=False
00:57:46 [INFO]   End at page 4 → doc starts at page 5 (conf=98%, signal=signature_block)
00:57:48 [INFO]   Rotation reason: The text is running upward along the right edge, indicating a 90-degree clockwise rotation from the normal reading orientation.
00:57:48 [INFO]   Page 6 rotated 90° CCW to correct orientation
00:57:52 [INFO]   Checking page 5 (context: [4, 5, 6])
00:57:57 [INFO]   Reason: The labeled approval grid with 'Изготвил' and a handwritten signature is present.
00:57:57 [INFO]   p5: end=True, signal=signature_block, signal_on_page=5, conf=90%
00:58:01 [INFO]   Next-page-start reason: The next page contains a different format and structure, indicating a new document.
00:58:01 [INFO]   Signature on p5 confirmed as end — next page starts new doc (conf=98%)
00:58:05 [INFO]   [ID-CONTINUITY log-only] p5='изх29400304123032017г' p6='рс99003051230318' same=False
00:58:05 [INFO]   End at page 5 → doc starts at page 6 (conf=98%, signal=signature_block)
00:58:11 [INFO]   Checking page 6 (context: [5, 6, 7])
00:58:17 [INFO]   Reason: The labeled approval grid with 'Изготвил', 'Съгласували', and 'Одобрил' contains handwritten signatures and filled names/dates.
00:58:17 [INFO]   p6: end=True, signal=signature_block, signal_on_page=6, conf=90%
00:58:20 [INFO]   Next-page-start reason: The next page continues the same document style and content without a new heading or change in subject/issuer.
00:58:20 [INFO]   Signature on p6 but next page does not start a new doc — suppressed
00:58:23 [INFO]   [START-FALLBACK] p6 starts_with_header=True (conf=95%): The very top of the page contains a clear header labeled 'ОБЩИНА ПЛОВДИВ' and 'РАЙОН "ЗЛАТЯДЕН"', indicating the start of a new document or section.
00:58:23 [INFO]   [START-FALLBACK] p6 new_doc=True — header detected, queuing confirmation
00:58:26 [INFO]   Low-conf boundary at p6 (65%) rejected by confirmation pass
00:58:32 [INFO]   Checking page 7 (context: [6, 7, 8])
00:58:37 [INFO]   Reason: The labeled approval grid with 'Изготвил', 'Съгласували', and 'Инж. Иван Тотев' includes handwritten signatures and filled names/dates.
00:58:37 [INFO]   p7: end=True, signal=signature_block, signal_on_page=7, conf=90%
00:58:41 [INFO]   Next-page-start reason: The next page has a new heading and a different format, indicating a new document.
00:58:41 [INFO]   Signature on p7 confirmed as end — next page starts new doc (conf=98%) [next_page_heading='ПОЛУЧАТЕЛ ДОСТАВИЧ']
00:58:44 [INFO]   [ID-CONTINUITY log-only] p7='' p8='фактураn005211779223032017' same=False
00:58:44 [INFO]   End at page 7 → doc starts at page 8 (conf=98%, signal=signature_block)
00:58:50 [INFO]   Checking page 8 (context: [7, 8, 9])
00:58:54 [INFO]   Reason: The table on page 8 includes a totals/summary row at the bottom, indicating the end of the table.
00:58:54 [INFO]   p8: end=True, signal=table_end, signal_on_page=8, conf=90%
00:58:56 [INFO]   Low-conf boundary at p8 (60%) rejected by confirmation pass
00:59:03 [INFO]   Checking page 9 (context: [8, 9, 10])
00:59:07 [INFO]   Reason: The table on page 9 includes a totals/summary row labeled 'Сума за плащане:' indicating the end of the table.
00:59:07 [INFO]   p9: end=True, signal=table_end, signal_on_page=9, conf=90%
00:59:10 [INFO]   Low-conf boundary at p9 confirmed — averaged conf=80%
00:59:10 [INFO]   End at page 9 → doc starts at page 10 (conf=80%, signal=table_end)
00:59:17 [INFO]   Checking page 10 (context: [9, 10, 11])
00:59:22 [INFO]   Reason: The labeled approval grid with 'Изготвил' and a handwritten signature is present.
00:59:22 [INFO]   p10: end=True, signal=signature_block, signal_on_page=10, conf=90%
00:59:27 [INFO]   Next-page-start reason: The next page has a new heading 'Собственици:' indicating a new section or document.
00:59:27 [INFO]   Signature on p10 confirmed as end — next page starts new doc (conf=90%) [next_page_heading='Собственици:']
00:59:30 [INFO]   [ID-CONTINUITY log-only] p10='' p11='' same=False
00:59:30 [INFO]   End at page 10 → doc starts at page 11 (conf=90%, signal=signature_block)
00:59:37 [INFO]   Checking page 11 (context: [10, 11, 12])
00:59:44 [INFO]   Reason: The labeled approval grid with 'Изготвил', 'Съгласувал', 'Одобрил' includes a handwritten signature next to 'Инж. Диана Добрева'.
00:59:44 [INFO]   p11: end=True, signal=signature_block, signal_on_page=11, conf=90%
00:59:50 [INFO]   Next-page-start reason: The next page has a new heading and a different document structure, indicating a new document.
00:59:50 [INFO]   Signature on p11 confirmed as end — next page starts new doc (conf=98%) [next_page_heading='РАЙОНЕН ЕКСПЕРТЕН СЪВЕТ ПО УСТРОЙСТВО НА ТЕРИТОРИЯТА НА ОБЩИНА ПЛОВДИВ - РАЙОН "ЗАПАДЕН"']
00:59:54 [INFO]   [ID-CONTINUITY log-only] p11='' p12='вх2940030427022017г' same=False
00:59:54 [INFO]   End at page 11 → doc starts at page 12 (conf=98%, signal=signature_block)
01:00:01 [INFO]   Checking page 12 (context: [11, 12, 13])
01:00:08 [INFO]   Reason: The next page (page 13) starts with a different header 'ОБЩИНА ПЛОВДИВ РАЙОН "ЗАПАДЕН"', indicating a new document.
01:00:08 [INFO]   p12: end=True, signal=fresh_letterhead, signal_on_page=13, conf=90%
01:00:08 [INFO]   Signal 'fresh_letterhead' is on p13, not p12 — adjusting boundary: doc ends at p12, next doc starts at p13
01:00:08 [INFO]   End at page 12 → doc starts at page 13 (conf=100%, signal=fresh_letterhead)
01:00:15 [INFO]   Checking page 13 (context: [12, 13, 14])
01:00:21 [INFO]   Reason: The labeled approval grid with 'Изготвил', 'Съгласувал', 'Одобрил' contains handwritten signatures.
01:00:21 [INFO]   p13: end=True, signal=signature_block, signal_on_page=14, conf=90%
01:00:21 [INFO]   Signal 'signature_block' is on p14, not p13 — adjusting boundary: doc ends at p14, next doc starts at p15
01:00:24 [INFO]   [ONE-PAGE-CHECK] p14 self_contained=False (conf=95%): The page begins mid-content without a new header or document title at the very top.
01:00:24 [INFO]   End at page 14 → doc starts at page 15 (conf=85%, signal=signature_block)
01:00:30 [INFO]   Checking page 14 (context: [13, 14, 15])
01:00:35 [INFO]   Reason: The labeled approval grid with 'Изготвил', 'Съгласувал', 'Одобрил' contains handwritten signatures.
01:00:35 [INFO]   p14: end=True, signal=signature_block, signal_on_page=14, conf=90%
01:00:39 [INFO]   Next-page-start reason: The next page contains a new header block labeled 'Обект' and 'Част', indicating a new document structure.
01:00:39 [INFO]   Signature on p14 confirmed as end — next page starts new doc (conf=88%) [next_page_heading='с доклад / ECUT']
01:00:44 [INFO]   [ID-CONTINUITY log-only] p14='' p15='обектмиссградабупии20368емисгаспмисуф56884265684мккм8термични' same=False
01:00:44 [INFO]   End at page 14 → doc starts at page 15 (conf=88%, signal=signature_block)
01:00:49 [INFO]   Checking page 15 (context: [14, 15, 16])
01:00:53 [INFO]   Reason: The last page contains a summary row with handwritten notes indicating completion of entries.
01:00:53 [INFO]   p15: end=True, signal=table_end, signal_on_page=15, conf=90%
01:00:55 [INFO]   Low-conf boundary at p15 (60%) rejected by confirmation pass
01:01:00 [INFO]   Checking page 16 (context: [15, 16, 17])
01:01:04 [INFO]   Reason: No clear end or start signals detected across the provided pages.
01:01:04 [INFO]   p16: end=False, signal=none, signal_on_page=16, conf=0%
01:01:09 [INFO]   Checking page 17 (context: [16, 17, 18])
01:01:13 [INFO]   Reason: No clear end or start signals detected across the provided pages.
01:01:13 [INFO]   p17: end=False, signal=none, signal_on_page=17, conf=0%
01:01:18 [INFO]   Checking page 18 (context: [17, 18, 19])
01:01:22 [INFO]   Reason: No clear end or start signals detected across the provided pages.
01:01:22 [INFO]   p18: end=False, signal=none, signal_on_page=18, conf=0%
01:01:27 [INFO]   Checking page 19 (context: [18, 19, 20])
01:01:30 [INFO]   Reason: No clear end or start signals detected across the provided pages.
01:01:30 [INFO]   p19: end=False, signal=none, signal_on_page=19, conf=0%
01:01:36 [INFO]   Checking page 20 (context: [19, 20, 21])
01:01:39 [INFO]   Reason: No clear end or start signals detected between pages.
01:01:39 [INFO]   p20: end=False, signal=none, signal_on_page=20, conf=0%
01:01:46 [INFO]   Checking page 21 (context: [20, 21, 22])
01:01:51 [INFO]   Reason: The labeled approval grid with 'Изготвил', 'Съгласували', and 'Одобрявам' includes handwritten signatures and dates.
01:01:51 [INFO]   p21: end=True, signal=signature_block, signal_on_page=22, conf=90%
01:01:51 [INFO]   Signal 'signature_block' is on p22, not p21 — adjusting boundary: doc ends at p22, next doc starts at p23
01:01:54 [INFO]   [ONE-PAGE-CHECK] p22 self_contained=True (conf=95%): The page has a distinct letterhead and heading block at the very top, including the company name 'АТРИЯ-АРХ-ЕООД' and project details.
01:01:54 [INFO]   [ONE-PAGE-CHECK] p22 is self-contained — boundary corrected to p21
01:01:59 [INFO]   Next-page-start reason: The next page has a new heading and a different letterhead/logo, indicating a new document.
01:01:59 [INFO]   Signature on p21 confirmed as end — next page starts new doc (conf=98%) [next_page_heading='АТРИЯ-АРХ-ЕООД-КОМПЛЕКСНО ПРОЕКТИРАНЕ']
01:02:03 [INFO]   [ID-CONTINUITY log-only] p21='обектнамиращсесградавули265657квартзаселениемтерзиите' p22='обектжилищнасградавупи265657' same=False
01:02:03 [INFO]   End at page 21 → doc starts at page 22 (conf=98%, signal=signature_block)
01:02:11 [INFO]   Checking page 22 (context: [21, 22, 23])
01:02:16 [INFO]   Reason: The labeled approval grid with 'Изготвил', 'Съгласували', and 'Одобрявам' includes handwritten signatures and dates.
01:02:16 [INFO]   p22: end=True, signal=signature_block, signal_on_page=22, conf=90%
01:02:22 [INFO]   Next-page-start reason: The next page has a new heading 'УДОСТОВЕРЕНИЕ за пълна проектиантска правоспособност' and a different issuing organization 'КАМАРА НА АРХИТЕКТИТЕ В БЪЛГАРИЯ'.
01:02:22 [INFO]   Signature on p22 confirmed as end — next page starts new doc (conf=98%) [next_page_heading='УДОСТОВЕРЕНИЕ за пълна проектиантска правоспособност']
01:02:27 [INFO]   [ID-CONTINUITY log-only] p22='обектжилищнасградавупи265657' p23='01465' same=False
01:02:27 [INFO]   End at page 22 → doc starts at page 23 (conf=98%, signal=signature_block)
01:02:34 [INFO]   Checking page 23 (context: [22, 23, 24])
01:02:41 [INFO]   Reason: The next page starts with a different company logo and header ('КАМАРА НА АРХИТЕКТИТЕ В БЪЛГАРИЯ'), indicating a new document.
01:02:41 [INFO]   p23: end=True, signal=fresh_letterhead, signal_on_page=23, conf=90%
01:02:41 [INFO]   End at page 22 → doc starts at page 23 (conf=88%, signal=fresh_letterhead)
01:02:48 [INFO]   Checking page 24 (context: [23, 24, 25])
01:02:54 [INFO]   Reason: The next page (Page 25) starts with a different company logo and header block, indicating a new document.
01:02:54 [INFO]   p24: end=True, signal=fresh_letterhead, signal_on_page=25, conf=90%
01:02:54 [INFO]   Signal 'fresh_letterhead' is on p25, not p24 — adjusting boundary: doc ends at p24, next doc starts at p25
01:02:54 [INFO]   End at page 24 → doc starts at page 25 (conf=100%, signal=fresh_letterhead)
01:03:02 [INFO]   Checking page 25 (context: [24, 25, 26])
01:03:08 [INFO]   Reason: The next page (Page 25) starts with a different company logo and header block, indicating a new document.
01:03:08 [INFO]   p25: end=True, signal=fresh_letterhead, signal_on_page=25, conf=90%
01:03:08 [INFO]   End at page 24 → doc starts at page 25 (conf=100%, signal=fresh_letterhead)
01:03:15 [INFO]   Checking page 26 (context: [25, 26, 27])
01:03:21 [INFO]   Reason: No clear end or start signals detected; content appears continuous.
01:03:21 [INFO]   p26: end=False, signal=none, signal_on_page=26, conf=50%
01:03:28 [INFO]   Checking page 27 (context: [26, 27, 28])
01:03:34 [INFO]   Reason: No clear end or start signals detected; document appears continuous.
01:03:34 [INFO]   p27: end=False, signal=none, signal_on_page=27, conf=0%
01:03:40 [INFO]   Checking page 28 (context: [27, 28, 29])
01:03:46 [INFO]   Reason: No clear end or start signals detected; content appears continuous.
01:03:46 [INFO]   p28: end=False, signal=none, signal_on_page=28, conf=0%
01:03:53 [INFO]   Checking page 29 (context: [28, 29, 30])
01:03:58 [INFO]   Reason: No clear end or start signals detected; content appears continuous across pages.
01:03:58 [INFO]   p29: end=False, signal=none, signal_on_page=30, conf=50%
01:04:06 [INFO]   Checking page 30 (context: [29, 30, 31])
01:04:12 [INFO]   Reason: The labeled approval grid with 'Нотариус' and handwritten signatures is present.
01:04:12 [INFO]   p30: end=True, signal=signature_block, signal_on_page=31, conf=90%
01:04:12 [INFO]   Signal 'signature_block' is on p31, not p30 — adjusting boundary: doc ends at p31, next doc starts at p32
01:04:14 [INFO]   [ONE-PAGE-CHECK] p31 self_contained=True (conf=95%): The page has a clear heading 'СЪДЕЛИТЕЛИ' at the very top, indicating it is a self-contained document.
01:04:14 [INFO]   [ONE-PAGE-CHECK] p31 is self-contained — boundary corrected to p30
01:04:19 [INFO]   Next-page-start reason: The next page contains a new heading 'СЪДЕЛИТЕЛИ' and a list format indicating a new section or document.
01:04:19 [INFO]   Signature on p30 confirmed as end — next page starts new doc (conf=98%) [next_page_heading='СЪДЕЛИТЕЛИ']
01:04:22 [INFO]   [ID-CONTINUITY log-only] p30='' p31='' same=False
01:04:22 [INFO]   End at page 30 → doc starts at page 31 (conf=98%, signal=signature_block)
01:04:29 [INFO]   Checking page 31 (context: [30, 31, 32])
01:04:35 [INFO]   Reason: The labeled approval grid with 'Нотариус' and a handwritten signature is present.
01:04:35 [INFO]   p31: end=True, signal=signature_block, signal_on_page=31, conf=90%
01:04:40 [INFO]   Next-page-start reason: The next page has a new heading 'О Б ЯСНИТЕЛНА ЗАПИСКА' indicating a new document.
01:04:40 [INFO]   Signature on p31 confirmed as end — next page starts new doc (conf=98%) [next_page_heading='О Б ЯСНИТЕЛНА ЗАПИСКА']
01:04:45 [INFO]   [ID-CONTINUITY log-only] p31='' p32='обектжилищнасградавупи265657жилзастраяванеписидентификатор56784265657покк' same=False
01:04:45 [INFO]   End at page 31 → doc starts at page 32 (conf=98%, signal=signature_block)
01:04:52 [INFO]   Checking page 32 (context: [31, 32, 33])
01:04:58 [INFO]   Reason: The labeled approval grid with 'Изготвил' and handwritten signatures is present.
01:04:58 [INFO]   p32: end=True, signal=signature_block, signal_on_page=33, conf=90%
01:04:58 [INFO]   Signal 'signature_block' is on p33, not p32 — adjusting boundary: doc ends at p33, next doc starts at p34
01:05:01 [INFO]   [ONE-PAGE-CHECK] p33 self_contained=False (conf=95%): The page begins mid-content without a new header or document title at the very top.
01:05:01 [INFO]   End at page 33 → doc starts at page 34 (conf=85%, signal=signature_block)
01:05:08 [INFO]   Checking page 33 (context: [32, 33, 34])
01:05:14 [INFO]   Reason: The labeled approval grid with 'Изготвил' and a handwritten signature is present.
01:05:14 [INFO]   p33: end=True, signal=signature_block, signal_on_page=33, conf=90%
01:05:18 [INFO]   Next-page-start reason: The next page has a new heading 'КОЛИЧЕСТВЕНА СМЕТКА' indicating a new document.
01:05:18 [INFO]   Signature on p33 confirmed as end — next page starts new doc (conf=98%) [next_page_heading='КОЛИЧЕСТВЕНА СМЕТКА']
01:05:23 [INFO]   [ID-CONTINUITY log-only] p33='' p34='обектжилищнасградавупи265657жилзастраяванесидентификатор56784265657' same=False
01:05:23 [INFO]   End at page 33 → doc starts at page 34 (conf=98%, signal=signature_block)
01:05:30 [INFO]   Checking page 34 (context: [33, 34, 35])
01:05:36 [INFO]   Reason: No clear end or start signals detected; the table continues across pages without totals or new headers.
01:05:36 [INFO]   p34: end=False, signal=none, signal_on_page=35, conf=50%
01:05:42 [INFO]   Checking page 35 (context: [34, 35, 36])
01:05:48 [INFO]   Reason: No clear end or start signals detected; table continues across pages without totals or new headers.
01:05:48 [INFO]   p35: end=False, signal=none, signal_on_page=36, conf=50%
01:05:55 [INFO]   Checking page 36 (context: [35, 36, 37])
01:06:01 [INFO]   Reason: The table on page 37 includes a summary row labeled 'ОБЩО:' indicating the conclusion of the table data.
01:06:01 [INFO]   p36: end=True, signal=table_end, signal_on_page=37, conf=90%
01:06:01 [INFO]   Signal 'table_end' is on p37, not p36 — adjusting boundary: doc ends at p37, next doc starts at p38
01:06:04 [INFO]   [ONE-PAGE-CHECK] p37 self_contained=True (conf=95%): The page has a clear document title 'КОЛИЧЕСТВЕНА СМЕТКА' at the very top, indicating it is a self-contained document.
01:06:04 [INFO]   [ONE-PAGE-CHECK] p37 is self-contained — boundary corrected to p36
01:06:07 [INFO]   Low-conf boundary at p36 (60%) rejected by confirmation pass
01:06:07 [INFO]   Phase 1 done — document start pages: [1, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 22, 23, 25, 31, 32, 34]
01:06:07 [INFO]   Skipping Phase 2 classification (classify=False)
01:06:07 [INFO]   Boundaries: [(1, 0, ''), (3, 0, ''), (4, 0, ''), (5, 0, ''), (6, 0, ''), (8, 0, ''), (10, 0, ''), (11, 0, ''), (12, 0, ''), (13, 0, ''), (15, 0, ''), (22, 0, ''), (23, 0, ''), (25, 0, ''), (31, 0, ''), (32, 0, ''), (34, 0, '')]
01:06:07 [INFO] Pred  boundaries : [1, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 22, 23, 25, 31, 32, 34]
01:06:07 [INFO] Pred  rotations  : {6: 90}
01:06:07 [INFO] Boundaries — TP=12 FP=5 FN=4 | P=71% R=75% F1=73%
01:06:07 [INFO]   ✗ Extra splits at   : [6, 10, 11, 13, 31]
01:06:07 [INFO]   ✗ Missed splits at  : [7, 9, 24, 26]
01:06:07 [INFO] Rotations  — TP=0 FP=1 FN=0 | P=0% R=0% F1=0%
01:06:07 [INFO]   ✗ Over-rotated pages  : [6]
01:06:08 [INFO] ============================================================

================================================================================
  РС-37-2017/1  —  F1=75%  (Run 7)
================================================================================

04:13:29 [INFO] File  : РС-37-2017/Image_00112022025144119764.pdf
04:13:29 [INFO] Truth boundaries : [1, 3, 4, 5, 10, 11, 12, 13, 14, 16, 18, 19, 20, 24, 25, 28, 29, 30, 31, 34, 35, 36, 45, 47, 48, 49, 51, 54, 55, 57, 58, 60, 61, 62, 63, 65]
04:13:29 [INFO] Truth rotations  : {10: 90, 24: 90, 47: 90, 63: 90, 64: 90, 65: 90}
04:13:29 [INFO]   Phase 1: end-of-document detection (65 pages)…
04:13:39 [INFO]   Checking page 1 (context: [1, 2])
04:13:44 [INFO]   Reason: The labeled approval grid with 'Изготвил', 'Съгласувал', 'Одобрил' includes handwritten signatures and dates.
04:13:44 [INFO]   p1: end=True, signal=signature_block, signal_on_page=1, conf=90%
04:13:50 [INFO]   Next-page-start reason: The next page has a new heading 'Основни задължения на собственика след получаване на разрешението за строеж:' indicating a new section or document.
04:13:50 [INFO]   Signature on p1 confirmed as end — next page starts new doc (conf=90%) [next_page_heading='Основни задължения на собственика след получаване на разрешението за строеж:']
04:13:54 [INFO]   [ID-CONTINUITY log-only] p1='3705042017г' p2='запрд091616012015г' same=False
04:13:54 [INFO]   End at page 1 → doc starts at page 2 (conf=90%, signal=signature_block)
04:14:02 [INFO]   Checking page 2 (context: [1, 2, 3])
04:14:08 [INFO]   Reason: The labeled approval grid with 'Изготвил' and a handwritten signature is present.
04:14:08 [INFO]   p2: end=True, signal=signature_block, signal_on_page=2, conf=90%
04:14:12 [INFO]   Next-page-start reason: The next page has a new heading 'СЪОБЩЕНИЕ' and a different structure indicating a new document.
04:14:12 [INFO]   Signature on p2 confirmed as end — next page starts new doc (conf=98%) [next_page_heading='СЪОБЩЕНИЕ']
04:14:18 [WARNING]   No JSON: ```json
{
  "identifier": "ОБЕКТ: Външно кабелно ел. захранване 1 kV на „Жилищна сграда” находяща се в УПИ XI-265.634, жилищно строителство по ПУП-ПРЗ
04:14:18 [INFO]   [ID-CONTINUITY log-only] p2='запрд091616012015г' p3='' same=False
